TATA Box,CAAT Box,GC Box,CpG Island,BRE (TFIIB),MRE,PPE,Octamer Motif,Sp1 Binding Site,E-box,RFX Binding Site,alpha_seq,alpha_graph,label
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
0.6931472,1.3862944,2.0794415,2.0794415,3.3672957,1.0986123,1.0986123,0.0,0.6931472,3.8286414,0.0,0.03112552873790264,0.998891294002533,1.0
0.0,1.0986123,3.0445225,1.609438,4.3307333,1.7917595,1.7917595,0.0,1.7917595,3.218876,0.0,0.07943718135356903,0.9999161958694458,1.0
1.0986123,1.3862944,1.0986123,0.6931472,1.9459102,0.0,1.0986123,0.0,0.0,3.4339871,0.0,0.03961809724569321,0.9775565266609192,1.0
1.0986123,1.3862944,2.1972246,1.609438,2.8332133,0.0,1.0986123,0.0,0.0,3.6109178,0.0,0.019472859799861908,0.996378481388092,1.0
1.3862944,1.3862944,1.609438,1.7917595,3.218876,1.3862944,1.3862944,0.6931472,0.0,3.218876,0.0,0.011234682984650135,0.9968773126602173,1.0
0.0,1.0986123,2.1972246,2.3025851,4.5217886,3.1354942,1.0986123,0.0,1.0986123,3.713572,0.0,0.05146149918437004,0.9996843338012695,1.0
1.0986123,0.6931472,0.6931472,0.0,1.9459102,0.0,1.0986123,0.0,0.0,3.4339871,0.0,0.07700031995773315,0.9470385313034058,1.0
0.6931472,0.6931472,2.0794415,1.7917595,3.4965076,1.0986123,0.6931472,0.0,0.0,3.9318256,0.0,0.031578339636325836,0.996712327003479,1.0
1.0986123,0.6931472,1.9459102,0.6931472,2.1972246,0.0,1.0986123,0.0,0.0,3.5553482,0.0,0.04887944459915161,0.9876115918159485,0.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
1.0986123,1.3862944,1.609438,0.0,1.609438,0.0,1.0986123,0.0,0.0,3.6109178,0.0,0.04793056100606918,0.9791749119758606,1.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
0.0,0.0,2.1972246,2.0794415,3.637586,1.3862944,1.0986123,0.0,1.0986123,3.4965076,0.0,0.09731185436248779,0.9990341663360596,1.0
0.0,1.0986123,1.0986123,0.6931472,2.8332133,0.6931472,0.6931472,0.0,0.6931472,3.3672957,0.0,0.1020272746682167,0.9941120743751526,1.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
1.7917595,0.6931472,1.7917595,0.6931472,3.465736,1.609438,1.9459102,0.6931472,1.0986123,3.3672957,0.0,0.032582011073827744,0.9986947178840637,0.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
0.0,1.3862944,2.5649493,2.3025851,4.6728287,3.0445225,0.6931472,0.0,0.6931472,3.3672957,0.0,0.030335916206240654,0.9997186064720154,1.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
0.0,0.0,2.8332133,2.0794415,4.477337,2.5649493,1.609438,0.6931472,1.609438,3.4339871,0.0,0.07500720024108887,0.9998664855957031,1.0
1.3862944,0.0,0.0,0.0,2.3978953,0.0,1.3862944,0.0,0.0,3.3322046,0.0,0.08345577865839005,0.8970510959625244,1.0
1.3862944,1.0986123,1.7917595,1.3862944,3.637586,1.3862944,1.3862944,0.0,0.6931472,3.295837,0.0,0.028691519051790237,0.9983540773391724,1.0
1.0986123,0.6931472,1.9459102,0.6931472,2.1972246,0.0,1.0986123,0.0,0.0,3.5553482,0.0,0.04887944459915161,0.9876115918159485,0.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
1.9459102,0.0,1.0986123,1.0986123,2.5649493,0.6931472,1.9459102,0.0,0.0,3.4011974,0.0,0.04436129331588745,0.9727711081504822,1.0
0.6931472,1.0986123,0.0,0.0,2.5649493,0.0,0.0,0.6931472,0.0,3.3672957,0.0,0.0632534772157669,0.9536542892456055,0.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
0.0,0.6931472,2.3978953,1.609438,3.4965076,1.0986123,1.0986123,0.0,1.0986123,3.583519,0.0,0.0827995017170906,0.9993065595626831,1.0
0.6931472,0.6931472,1.3862944,1.609438,3.4339871,1.3862944,0.6931472,0.0,0.0,3.6109178,0.0,0.03755955770611763,0.9933837056159973,1.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
0.6931472,0.0,1.7917595,1.609438,2.8903718,0.0,0.0,0.0,0.0,3.637586,0.0,0.05154717341065407,0.9886106848716736,1.0
0.6931472,1.609438,2.3978953,1.7917595,4.0253515,1.3862944,1.3862944,0.0,1.3862944,3.465736,0.0,0.04133710265159607,0.9997652173042297,1.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
1.609438,1.0986123,2.8903718,1.609438,3.8286414,1.7917595,1.7917595,0.0,1.0986123,3.3672957,0.0,0.023966334760189056,0.999672532081604,1.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
1.7917595,0.6931472,1.0986123,0.6931472,2.5649493,0.0,1.609438,0.0,0.0,2.8332133,0.0,0.03644555062055588,0.979098916053772,1.0
0.6931472,0.6931472,2.7725887,2.0794415,4.394449,2.7725887,1.7917595,0.0,1.609438,3.7376697,0.0,0.052731920033693314,0.9998514652252197,1.0
0.0,0.6931472,1.609438,1.7917595,3.5553482,1.7917595,0.6931472,0.0,0.6931472,3.7376697,0.0,0.07290483266115189,0.9978799819946289,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
1.0986123,1.3862944,2.5649493,2.3025851,4.2341065,1.7917595,0.6931472,0.0,0.0,3.6888795,0.0,0.0086208526045084,0.9992214441299438,1.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
0.0,1.3862944,2.0794415,1.3862944,3.4965076,1.3862944,0.6931472,0.0,0.6931472,3.8286414,0.0,0.05686288699507713,0.9989219903945923,1.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
1.0986123,0.6931472,1.7917595,1.9459102,3.7612002,1.0986123,1.0986123,0.0,0.0,3.7612002,0.6931472,0.02550048753619194,0.9973174929618835,1.0
1.609438,1.3862944,2.8332133,1.0986123,3.1780539,0.0,2.1972246,0.0,1.609438,3.4011974,0.0,0.03865598514676094,0.9996767044067383,0.0
1.3862944,0.0,2.3025851,1.0986123,3.295837,1.0986123,1.609438,0.0,1.0986123,3.3322046,0.0,0.05655522271990776,0.9983837604522705,1.0
0.6931472,1.7917595,2.0794415,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.6931472,3.3672957,0.0,0.03270893916487694,0.9987021684646606,0.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.6931472,1.0986123,0.0,0.0,2.5649493,0.0,0.0,0.6931472,0.0,3.3672957,0.0,0.0632534772157669,0.9536542892456055,0.0
0.6931472,1.3862944,2.4849067,1.7917595,3.871201,2.1972246,1.3862944,0.0,1.0986123,3.5263605,0.0,0.037452369928359985,0.9996365308761597,1.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
1.0986123,0.6931472,1.9459102,0.6931472,2.1972246,0.0,1.0986123,0.0,0.0,3.5553482,0.0,0.04887944459915161,0.9876115918159485,0.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.0,0.6931472,1.0986123,0.6931472,2.5649493,0.6931472,0.0,0.0,0.0,3.4965076,0.0,0.0899614468216896,0.9797190427780151,1.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
0.6931472,1.0986123,1.7917595,1.3862944,3.7612002,1.3862944,0.6931472,0.0,0.0,3.8066626,0.0,0.027972394600510597,0.9969410300254822,1.0
0.0,0.0,2.6390574,2.3025851,4.248495,2.3978953,1.3862944,0.0,1.3862944,3.3672957,0.0,0.08884000033140182,0.9997096657752991,1.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
1.609438,1.3862944,1.3862944,0.0,1.0986123,0.0,1.609438,0.0,0.0,2.944439,0.0,0.03860597684979439,0.9645368456840515,1.0
0.0,0.0,1.9459102,1.609438,3.3672957,0.6931472,0.6931472,0.0,0.6931472,3.3672957,0.0,0.09515154361724854,0.9973203539848328,1.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
1.609438,1.3862944,1.0986123,0.0,1.9459102,0.0,1.0986123,0.0,0.0,3.218876,0.0,0.03247774392366409,0.9721084833145142,1.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
1.0986123,1.609438,2.0794415,2.0794415,3.8286414,1.0986123,0.6931472,0.0,0.0,3.7612002,0.0,0.010132525116205215,0.9983965754508972,1.0
1.3862944,0.0,2.4849067,1.609438,3.637586,1.9459102,1.609438,0.0,0.6931472,3.4339871,0.0,0.04029941186308861,0.9986239671707153,1.0
1.3862944,1.0986123,0.0,0.0,1.0986123,0.0,1.3862944,0.6931472,0.0,2.9957323,0.0,0.058043062686920166,0.8897454142570496,1.0
0.6931472,1.0986123,2.6390574,1.609438,3.5263605,0.6931472,1.609438,0.0,1.3862944,3.6635616,0.0,0.054259806871414185,0.9996448755264282,1.0
0.6931472,0.0,1.9459102,1.609438,3.9318256,2.3025851,1.0986123,0.0,0.6931472,3.5263605,0.0,0.05622389540076256,0.9982348680496216,1.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
1.0986123,1.609438,1.0986123,1.0986123,2.4849067,0.6931472,0.0,0.0,0.0,3.4339871,0.0,0.017945390194654465,0.9850702285766602,1.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
1.0986123,1.0986123,2.7725887,1.3862944,3.912023,1.609438,1.7917595,0.0,1.3862944,3.4965076,0.0,0.041105687618255615,0.9997453093528748,1.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
1.7917595,0.6931472,2.0794415,1.0986123,3.4339871,1.609438,1.9459102,0.0,1.0986123,3.1354942,0.0,0.03905748203396797,0.9987698197364807,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
1.0986123,0.6931472,0.6931472,0.0,1.3862944,0.0,0.6931472,0.0,0.0,3.5553482,0.0,0.08273354172706604,0.9166016578674316,1.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
0.6931472,0.6931472,2.0794415,1.3862944,3.4339871,1.9459102,1.0986123,0.0,0.6931472,3.3322046,0.0,0.050779446959495544,0.9983779191970825,1.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
0.6931472,1.7917595,2.0794415,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.6931472,3.3672957,0.0,0.03270893916487694,0.9987021684646606,0.0
0.6931472,0.6931472,1.3862944,0.6931472,1.7917595,0.6931472,0.6931472,0.0,0.0,3.218876,0.0,0.06821563839912415,0.9744231104850769,1.0
3.6888795,0.0,2.4849067,1.9459102,3.8066626,1.609438,3.713572,0.0,1.0986123,3.3322046,0.0,0.011699073016643524,0.9991275668144226,1.0
0.6931472,0.0,2.7080503,1.7917595,4.4308167,2.6390574,1.9459102,0.0,1.7917595,3.5553482,0.0,0.07898138463497162,0.9998173117637634,1.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
1.3862944,1.3862944,2.3025851,1.609438,4.1108737,2.3025851,1.609438,0.0,0.6931472,3.0910425,0.0,0.01859484240412712,0.9993995428085327,0.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
0.6931472,0.0,2.8332133,1.7917595,4.3820267,2.0794415,1.7917595,0.0,1.609438,3.3322046,0.0,0.07151807099580765,0.9997989535331726,1.0
0.6931472,0.6931472,2.3978953,1.7917595,3.7841897,1.7917595,1.3862944,0.0,1.0986123,3.2580965,0.0,0.05290943384170532,0.9994369149208069,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
0.6931472,0.6931472,1.7917595,0.6931472,1.3862944,0.0,0.6931472,0.0,0.0,3.1354942,0.0,0.07005950808525085,0.9757668375968933,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.0,0.0,2.8332133,2.3025851,4.5108595,2.4849067,1.0986123,0.0,1.0986123,3.637586,0.0,0.06597103178501129,0.9997218251228333,0.0
1.0986123,0.0,1.0986123,1.0986123,2.1972246,0.6931472,1.0986123,0.0,0.0,3.4011974,0.0,0.06747082620859146,0.9663201570510864,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
0.6931472,1.7917595,2.0794415,1.3862944,3.0445225,0.6931472,1.0986123,0.0,0.6931472,3.3672957,0.0,0.03270893916487694,0.9987021684646606,0.0
0.0,1.0986123,2.7080503,2.3025851,4.0775375,0.6931472,1.3862944,0.0,1.3862944,3.7841897,0.0,0.0644647404551506,0.999819815158844,1.0
1.0986123,0.0,2.3978953,1.9459102,3.8918204,1.3862944,1.0986123,0.0,0.6931472,3.4011974,0.0,0.039991218596696854,0.9987714886665344,0.0
0.0,0.0,2.3978953,1.9459102,4.0073333,1.3862944,1.0986123,0.0,1.0986123,3.5553482,0.0,0.0871492400765419,0.999366819858551,1.0
1.3862944,0.6931472,2.0794415,0.6931472,2.8903718,0.0,1.3862944,0.0,0.0,2.8332133,0.0,0.0363016240298748,0.9935479760169983,1.0
1.3862944,1.0986123,2.1972246,1.0986123,2.8903718,0.6931472,1.3862944,0.0,0.0,3.2580965,0.0,0.02216925658285618,0.9957720637321472,1.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
0.6931472,0.6931472,3.0910425,2.3025851,4.5217886,2.3978953,1.609438,0.0,1.3862944,3.583519,0.0,0.04148777946829796,0.9998788833618164,1.0
1.3862944,1.0986123,1.7917595,1.0986123,3.0445225,0.0,1.0986123,0.0,0.6931472,3.4965076,0.0,0.03341095894575119,0.9969274401664734,1.0
0.0,1.3862944,1.0986123,0.6931472,1.9459102,1.0986123,0.0,0.0,0.0,3.4339871,0.0,0.06662415713071823,0.9774068593978882,1.0
1.7917595,0.6931472,1.7917595,0.6931472,3.465736,1.609438,1.9459102,0.6931472,1.0986123,3.3672957,0.0,0.032582011073827744,0.9986947178840637,0.0
1.609438,0.0,2.7080503,1.7917595,4.356709,2.6390574,1.3862944,0.0,1.0986123,3.1780539,0.0,0.032149434089660645,0.9995445609092712,1.0
0.0,0.6931472,1.0986123,1.3862944,2.7080503,0.0,0.0,0.0,0.0,3.6888795,0.0,0.07911858707666397,0.9839345812797546,1.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
1.7917595,0.6931472,0.6931472,1.0986123,2.9957323,1.609438,1.7917595,0.0,0.0,3.0910425,0.0,0.029789205640554428,0.9799449443817139,1.0
1.0986123,0.0,2.4849067,2.1972246,4.248495,2.6390574,1.0986123,0.0,0.0,3.5553482,0.0,0.024737635627388954,0.9984384179115295,1.0
1.609438,1.3862944,2.8332133,1.0986123,3.1780539,0.0,2.1972246,0.0,1.609438,3.4011974,0.0,0.03865598514676094,0.9996767044067383,0.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
0.0,1.0986123,1.3862944,1.3862944,2.9957323,0.6931472,0.0,0.0,0.0,3.637586,0.0,0.05545070767402649,0.9921737909317017,1.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
1.0986123,1.0986123,2.4849067,1.609438,3.4965076,1.3862944,1.3862944,0.0,0.6931472,3.5263605,0.0,0.029512889683246613,0.9991233944892883,1.0
1.609438,1.609438,1.0986123,0.0,1.609438,0.0,1.609438,0.0,0.0,3.6635616,0.0,0.03456323966383934,0.9696725606918335,1.0
0.0,0.0,2.6390574,1.7917595,4.3307333,2.7725887,1.609438,0.0,1.609438,3.3672957,0.0,0.10557539761066437,0.9997552037239075,1.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.6931472,1.0986123,0.0,0.0,2.5649493,0.0,0.0,0.6931472,0.0,3.3672957,0.0,0.0632534772157669,0.9536542892456055,0.0
1.0986123,0.6931472,1.9459102,0.6931472,2.1972246,0.0,1.0986123,0.0,0.0,3.5553482,0.0,0.04887944459915161,0.9876115918159485,0.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
2.0794415,1.3862944,1.0986123,0.0,1.9459102,0.0,2.0794415,0.0,0.6931472,3.1354942,0.0,0.040506716817617416,0.9866357445716858,1.0
0.6931472,0.6931472,1.7917595,1.9459102,3.5553482,1.609438,1.0986123,0.0,0.6931472,3.583519,0.0,0.04832351580262184,0.9982099533081055,0.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
2.7725887,0.0,0.0,0.6931472,2.6390574,0.6931472,2.7080503,0.0,0.0,3.465736,0.0,0.03188434615731239,0.9149757027626038,1.0
1.0986123,0.0,1.3862944,1.609438,3.4339871,2.0794415,1.0986123,0.0,0.0,3.583519,0.0,0.04149791598320007,0.9904532432556152,0.0
0.6931472,1.0986123,1.3862944,0.0,1.7917595,0.0,0.6931472,0.0,0.0,3.4011974,0.0,0.07327400892972946,0.9747023582458496,1.0
0.6931472,1.0986123,2.4849067,1.7917595,3.583519,1.0986123,0.6931472,0.0,0.0,3.7612002,0.0,0.021505458280444145,0.9983110427856445,1.0
1.7917595,0.6931472,1.7917595,0.6931472,3.465736,1.609438,1.9459102,0.6931472,1.0986123,3.3672957,0.0,0.032582011073827744,0.9986947178840637,0.0
1.0986123,1.0986123,1.7917595,1.3862944,2.8332133,0.6931472,1.0986123,0.0,0.0,3.5553482,0.0,0.025953540578484535,0.9938701391220093,1.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
0.0,0.6931472,2.1972246,1.9459102,3.637586,1.3862944,0.6931472,0.0,0.6931472,3.4965076,0.0,0.06291274726390839,0.9989017248153687,0.0
1.3862944,0.0,1.609438,0.6931472,1.9459102,0.0,0.6931472,0.0,0.0,3.295837,0.0,0.05609126761555672,0.9686114192008972,1.0
0.0,1.3862944,2.3025851,1.609438,3.3322046,0.0,0.0,0.0,0.0,3.5263605,0.6931472,0.038211677223443985,0.9982755184173584,0.0
1.3862944,0.6931472,2.1972246,1.0986123,3.4965076,2.1972246,1.609438,0.0,0.6931472,3.6109178,0.0,0.036318834871053696,0.9984524250030518,1.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
0.6931472,0.0,1.609438,1.0986123,3.6109178,1.9459102,0.6931472,1.0986123,0.0,3.0910425,0.0,0.036508623510599136,0.9953847527503967,0.0
0.6931472,0.0,0.0,0.6931472,2.0794415,0.6931472,0.6931472,0.0,0.0,3.583519,0.0,0.11132320761680603,0.8831023573875427,0.0
1.0986123,0.6931472,1.7917595,1.0986123,3.218876,1.3862944,1.3862944,0.0,0.6931472,3.4011974,0.0,0.048730168491601944,0.9972127079963684,0.0
0.0,0.0,2.1972246,1.3862944,3.295837,0.6931472,1.0986123,0.0,1.0986123,3.637586,0.0,0.11378772556781769,0.9985036849975586,1.0
1.609438,0.0,0.6931472,0.6931472,1.609438,0.0,1.3862944,0.0,0.0,3.3322046,0.0,0.07264851033687592,0.9136958718299866,1.0
0.6931472,0.0,2.7725887,2.3978953,4.4998097,2.6390574,1.609438,0.0,1.3862944,3.4339871,0.0,0.05651596188545227,0.9997758269309998,0.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
0.0,1.0986123,3.0445225,1.7917595,3.912023,1.3862944,1.7917595,0.0,1.7917595,3.1354942,0.0,0.08638464659452438,0.9998939037322998,1.0
0.0,1.609438,2.8903718,2.3025851,4.7957907,3.0445225,1.3862944,0.0,1.3862944,3.6635616,0.0,0.041828542947769165,0.999920129776001,1.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
2.1972246,0.6931472,1.0986123,0.6931472,2.1972246,0.0,2.1972246,0.0,0.0,3.1354942,0.0,0.03275836259126663,0.9727899432182312,1.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
0.0,0.6931472,1.7917595,1.609438,2.7725887,0.6931472,0.0,0.0,0.0,3.6635616,0.0,0.06200425326824188,0.9926286935806274,1.0
0.0,0.0,2.7080503,2.0794415,4.3307333,2.4849067,1.3862944,0.0,1.3862944,3.3322046,0.0,0.08849610388278961,0.9997279047966003,0.0
0.6931472,1.609438,1.7917595,0.6931472,2.944439,1.0986123,1.0986123,0.0,0.6931472,3.3322046,0.0,0.048555102199316025,0.9977432489395142,1.0
0.0,0.0,2.4849067,1.7917595,3.912023,1.0986123,0.6931472,0.0,0.6931472,4.0430512,0.0,0.07031555473804474,0.9989243149757385,0.0
